generation,individual,fitness_f1,learning_rate,epochs,batch_size,dropout1,dropout2,dropout3,h1,h2,h3,patience
32,1,0.5369127516778524,0.00995996161818699,76,16,0.4,0.0,0.3,64,32,16,8
32,2,0.0,0.00995996161818699,67,32,0.4,0.0,0.3,64,32,16,8
32,3,0.31999999999999995,0.01,76,16,0.4,0.1,0.0,64,32,16,8
32,4,0.5974025974025974,0.01,87,16,0.4,0.0,0.4,64,32,16,8
32,5,0.7241379310344828,0.01,76,32,0.0,0.3,0.0,64,32,16,8
32,6,0.7230046948356809,0.01,63,64,0.4,0.3,0.4,64,32,16,8
32,7,0.6051282051282051,0.01,76,16,0.0,0.4,0.1,64,32,16,8
32,8,0.5390070921985817,0.00995996161818699,76,32,0.2,0.0,0.0,64,32,16,8
32,9,0.7734806629834253,0.01,76,16,0.4,0.3,0.4,64,32,16,8
32,10,0.7407407407407407,0.01,76,32,0.0,0.3,0.4,64,32,16,8
32,11,0.6074074074074075,0.01,76,16,0.4,0.2,0.0,64,32,16,8
32,12,0.6712328767123288,0.01,76,16,0.4,0.0,0.3,64,32,16,8
32,13,0.7845303867403315,0.01,61,32,0.4,0.4,0.1,64,32,16,8
32,14,0.7604166666666667,0.01,63,32,0.0,0.3,0.0,64,32,16,8
32,15,0.7113402061855669,0.01,76,16,0.4,0.0,0.4,64,32,16,8
32,16,0.7872340425531914,0.01,79,64,0.0,0.0,0.3,64,32,16,8
32,17,0.770949720670391,0.01,76,32,0.4,0.3,0.4,64,32,16,8
32,18,0.6142857142857143,0.01,76,32,0.4,0.4,0.1,64,32,16,8
32,19,0.7239819004524887,0.01,76,16,0.4,0.3,0.1,64,32,16,8
32,20,0.7638190954773869,0.01,76,16,0.0,0.3,0.1,64,32,16,8
33,1,0.33628318584070793,0.00995996161818699,76,16,0.4,0.0,0.3,64,32,16,8
33,2,0.8491620111731844,0.01,79,64,0.0,0.3,0.3,64,32,16,8
33,3,0.7113402061855669,0.01,63,64,0.0,0.0,0.3,64,32,16,8
33,4,0.7105263157894737,0.005739570465593976,79,16,0.4,0.3,0.4,64,32,16,8
33,5,0.7105263157894737,0.01,76,64,0.0,0.0,0.3,64,32,16,8
33,6,0.7136563876651982,0.01,76,16,0.4,0.3,0.1,64,32,16,8
33,7,0.14678899082568808,0.01,76,32,0.0,0.3,0.4,64,32,16,8
33,8,0.6375,0.01,79,64,0.0,0.0,0.3,64,32,16,8
33,9,0.5538461538461538,0.01,76,16,0.0,0.3,0.1,64,32,16,8
33,10,0.023529411764705882,0.01,76,32,0.4,0.3,0.0,64,32,16,8
33,11,0.6250000000000001,0.01,76,32,0.0,0.3,0.4,64,32,16,8
33,12,0.4444444444444444,0.008776127271612382,76,16,0.4,0.3,0.4,64,32,16,8
33,13,0.7136563876651982,0.01,76,64,0.4,0.0,0.4,64,32,16,8
33,14,0.6666666666666666,0.01,76,32,0.4,0.3,0.4,64,32,16,8
33,15,0.7407407407407406,0.01,68,32,0.4,0.3,0.4,64,32,16,8
33,16,0.6701570680628272,0.01,76,32,0.4,0.3,0.4,64,32,16,8
33,17,0.5029940119760479,0.01,76,32,0.4,0.4,0.1,64,32,16,8
33,18,0.4578313253012048,0.01,61,32,0.4,0.0,0.1,64,32,16,8
33,19,0.5666666666666667,0.01,76,16,0.4,0.4,0.4,64,32,16,8
33,20,0.6567164179104479,0.01,52,32,0.0,0.4,0.0,64,32,16,8
34,1,0.6363636363636364,0.01,79,64,0.0,0.3,0.3,64,32,16,8
34,2,0.7181818181818183,0.01,76,32,0.0,0.0,0.4,64,32,16,8
34,3,0.5274725274725275,0.01,68,64,0.4,0.3,0.3,64,32,16,8
34,4,0.7207207207207208,0.005739570465593976,79,16,0.4,0.0,0.4,64,32,16,8
34,5,0.6388888888888888,0.01,63,64,0.0,0.3,0.3,64,32,16,8
34,6,0.42038216560509556,0.01,76,64,0.0,0.0,0.3,64,32,16,8
34,7,0.7085201793721974,0.01,68,32,0.4,0.3,0.4,64,32,16,8
34,8,0.641304347826087,0.01,88,64,0.4,0.0,0.4,64,32,16,8
34,9,0.5668449197860963,0.01,76,64,0.0,0.0,0.3,64,32,16,8
34,10,0.7127659574468085,0.01,76,64,0.4,0.3,0.3,64,32,16,8
34,11,0.6853932584269663,0.01,79,32,0.0,0.3,0.4,64,32,16,8
34,12,0.3692307692307692,0.01,79,32,0.4,0.3,0.4,64,32,16,8
34,13,0.7105263157894737,0.005739570465593976,68,16,0.4,0.3,0.4,64,32,16,8
34,14,0.6701570680628272,0.01,68,32,0.4,0.2,0.4,64,32,16,8
34,15,0.6881720430107527,0.01,76,16,0.4,0.3,0.1,64,32,16,8
34,16,0.5068493150684931,0.01,63,64,0.0,0.3,0.3,64,32,16,8
34,17,0.5692307692307692,0.01,79,64,0.0,0.0,0.3,64,32,16,8
34,18,0.6292134831460674,0.01,63,64,0.4,0.1,0.1,64,32,16,8
34,19,0.6987951807228916,0.01,61,16,0.0,0.3,0.3,64,32,16,8
34,20,0.6995515695067265,0.01,63,64,0.1,0.0,0.3,64,32,16,8
35,1,0.7218934911242604,0.01,79,64,0.0,0.3,0.3,64,32,16,8
35,2,0.7727272727272727,0.01,81,16,0.0,0.0,0.3,64,32,16,8
35,3,0.44274809160305345,0.01,76,32,0.4,0.3,0.4,64,32,16,8
35,4,0.7373271889400922,0.01,63,16,0.1,0.0,0.3,64,32,16,8
35,5,0.3389830508474576,0.01,76,64,0.4,0.2,0.1,64,32,16,8
35,6,0.7219512195121951,0.01,81,32,0.4,0.3,0.4,64,32,16,8
35,7,0.12631578947368421,0.01,76,32,0.0,0.0,0.4,64,32,16,8
35,8,0.7105263157894737,0.005739570465593976,68,16,0.4,0.3,0.4,64,32,16,8
35,9,0.7168141592920354,0.01,68,32,0.4,0.3,0.4,64,32,16,8
35,10,0.35398230088495575,0.01,68,32,0.0,0.0,0.4,64,32,16,8
35,11,0.7386363636363638,0.01,76,32,0.4,0.2,0.4,64,32,16,8
35,12,0.5298013245033113,0.01,63,64,0.1,0.0,0.3,64,32,16,8
35,13,0.6892655367231637,0.01,76,64,0.4,0.3,0.3,64,32,16,8
35,14,0.5028571428571429,0.005739570465593976,76,16,0.4,0.0,0.4,64,32,16,8
35,15,0.475,0.01,79,32,0.0,0.0,0.4,64,32,16,8
35,16,0.6039603960396038,0.01,68,32,0.4,0.0,0.4,64,32,16,8
35,17,0.7111111111111111,0.01,76,32,0.0,0.2,0.1,64,32,16,8
35,18,0.7010309278350516,0.005739570465593976,77,64,0.4,0.0,0.4,64,32,16,8
35,19,0.6699029126213593,0.01,63,64,0.4,0.1,0.1,64,32,16,8
35,20,0.7692307692307692,0.01,88,64,0.4,0.0,0.3,64,32,16,8
36,1,0.6463414634146342,0.01,79,64,0.0,0.3,0.3,64,32,16,8
36,2,0.4074074074074074,0.01,76,64,0.4,0.0,0.4,64,32,16,8
36,3,0.7105263157894737,0.004635821684060347,68,32,0.4,0.2,0.4,64,32,16,8
36,4,0.7218934911242604,0.01,68,32,0.4,0.3,0.4,64,32,16,8
36,5,0.6172839506172839,0.01,76,32,0.4,0.2,0.4,64,32,16,8
36,6,0.7040816326530612,0.01,88,64,0.1,0.0,0.3,64,32,16,8
36,7,0.5070422535211268,0.01,88,64,0.4,0.0,0.3,64,32,16,8
36,8,0.5977011494252873,0.01,76,32,0.4,0.2,0.4,64,32,16,8
36,9,0.8143712574850299,0.01,88,64,0.4,0.0,0.3,64,32,16,8
36,10,0.5563909774436091,0.01,64,32,0.4,0.3,0.4,64,32,16,8
36,11,0.7214611872146118,0.01,88,64,0.0,0.2,0.3,64,32,16,8
36,12,0.6308724832214765,0.01,70,16,0.1,0.0,0.3,64,32,16,8
36,13,0.7333333333333333,0.01,58,16,0.1,0.0,0.3,64,32,16,8
36,14,0.6862745098039215,0.01,63,64,0.4,0.1,0.1,64,32,16,8
36,15,0.8228571428571428,0.01,76,32,0.4,0.2,0.4,64,32,16,8
36,16,0.4817518248175182,0.01,68,32,0.1,0.0,0.4,64,32,16,8
36,17,0.6764705882352942,0.01,63,64,0.4,0.3,0.3,64,32,16,8
36,18,0.7228915662650603,0.01,76,64,0.0,0.3,0.4,64,32,16,8
36,19,0.09195402298850575,0.005739570465593976,68,16,0.4,0.2,0.1,64,32,16,8
36,20,0.6952380952380952,0.01,67,16,0.4,0.3,0.3,64,32,16,8
37,1,0.6533333333333334,0.01,79,64,0.0,0.3,0.3,64,32,16,8
37,2,0.4233576642335767,0.01,88,64,0.1,0.0,0.3,64,32,16,8
37,3,0.7926829268292682,0.01,81,64,0.4,0.0,0.2,64,32,16,8
37,4,0.6256983240223464,0.01,79,64,0.0,0.3,0.3,64,32,16,8
37,5,0.7934782608695652,0.007885667565686675,67,16,0.4,0.3,0.3,64,32,16,8
37,6,0.680628272251309,0.01,88,32,0.4,0.0,0.4,64,32,16,8
37,7,0.4786324786324786,0.01,68,64,0.4,0.3,0.3,64,32,16,8
37,8,0.7283950617283951,0.01,88,16,0.4,0.0,0.3,64,32,16,8
37,9,0.5497076023391813,0.01,58,64,0.0,0.0,0.3,64,32,16,8
37,10,0.47154471544715443,0.01,63,64,0.4,0.3,0.2,64,32,16,8
37,11,0.5454545454545455,0.01,68,32,0.4,0.1,0.1,64,32,16,8
37,12,0.6600985221674878,0.01,88,64,0.1,0.0,0.3,64,32,16,8
37,13,0.7037037037037036,0.01,88,64,0.0,0.2,0.3,64,32,16,8
37,14,0.17307692307692307,0.01,68,32,0.4,0.3,0.4,64,32,16,8
37,15,0.6969696969696971,0.01,65,32,0.4,0.2,0.4,64,32,16,8
37,16,0.6049382716049383,0.01,76,64,0.4,0.0,0.3,64,32,16,8
37,17,0.265625,0.006216488215579991,58,16,0.0,0.3,0.4,64,32,16,8
37,18,0.5521472392638037,0.01,76,64,0.0,0.3,0.3,64,32,16,8
37,19,0.2857142857142857,0.01,79,32,0.4,0.2,0.4,64,32,16,8
37,20,0.7363184079601989,0.01,76,64,0.0,0.4,0.4,64,32,16,8
38,1,0.5728643216080401,0.01,79,64,0.0,0.3,0.3,64,32,16,8
38,2,0.6545454545454545,0.01,88,64,0.1,0.0,0.3,64,32,16,8
38,3,0.6912442396313365,0.01,88,64,0.1,0.0,0.3,64,32,16,8
38,4,0.6164383561643836,0.01,76,64,0.0,0.2,0.3,64,32,16,8
38,5,0.6101694915254238,0.01,81,64,0.4,0.0,0.2,64,32,16,8
38,6,0.6052631578947368,0.01,79,64,0.4,0.3,0.3,64,32,16,8
38,7,0.7777777777777777,0.01,81,64,0.0,0.0,0.2,64,32,16,8
38,8,0.6874999999999999,0.007885667565686675,88,16,0.4,0.3,0.3,64,32,16,8
38,9,0.6067415730337078,0.01,67,64,0.1,0.0,0.3,64,32,16,8
38,10,0.6035502958579881,0.01,76,16,0.0,0.4,0.3,64,32,16,8
38,11,0.419047619047619,0.01,88,16,0.4,0.0,0.3,64,32,16,8
38,12,0.7544910179640719,0.01,76,64,0.0,0.0,0.3,64,32,16,8
38,13,0.7209302325581395,0.008737116418332684,79,64,0.4,0.3,0.3,64,32,16,8
38,14,0.7164179104477612,0.01,88,64,0.3,0.0,0.3,64,32,16,8
38,15,0.7291666666666666,0.01,76,16,0.4,0.4,0.4,64,32,16,8
38,16,0.6974358974358974,0.009057099062937755,88,32,0.4,0.1,0.3,64,32,16,8
38,17,0.6808510638297871,0.01,68,16,0.4,0.4,0.1,64,32,16,8
38,18,0.3925233644859813,0.01,88,64,0.4,0.0,0.3,64,32,16,8
38,19,0.7083333333333334,0.01,88,16,0.1,0.0,0.3,64,32,16,8
38,20,0.7219512195121951,0.01,65,32,0.2,0.2,0.3,64,32,16,8
39,1,0.6767676767676768,0.01,79,64,0.0,0.3,0.3,64,32,16,8
39,2,0.0,0.01,88,64,0.3,0.0,0.3,64,32,16,8
39,3,0.3238095238095238,0.01,88,64,0.3,0.0,0.2,64,32,16,8
39,4,0.7252747252747253,0.01,76,64,0.2,0.2,0.3,64,32,16,8
39,5,0.7179487179487181,0.01,65,32,0.0,0.0,0.3,64,32,16,8
39,6,0.7979797979797979,0.01,65,64,0.2,0.3,0.3,64,32,16,8
39,7,0.6086956521739131,0.006206251072723016,88,32,0.1,0.3,0.3,64,32,16,8
39,8,0.6729857819905213,0.01,81,64,0.4,0.2,0.1,64,32,16,8
39,9,0.6831683168316832,0.01,80,64,0.0,0.0,0.3,64,32,16,8
39,10,0.6198830409356726,0.008737116418332684,81,64,0.0,0.0,0.2,64,32,16,8
39,11,0.7045454545454545,0.01,79,64,0.4,0.3,0.3,64,32,16,8
39,12,0.6327683615819208,0.01,88,16,0.0,0.3,0.3,64,32,16,8
39,13,0.7647058823529411,0.007885667565686675,76,64,0.4,0.0,0.3,64,32,16,8
39,14,0.4065040650406504,0.01,81,32,0.4,0.1,0.2,64,32,16,8
39,15,0.7294117647058823,0.009057099062937755,88,64,0.0,0.0,0.3,64,32,16,8
39,16,0.7136563876651982,0.01,65,32,0.2,0.2,0.3,64,32,16,8
39,17,0.6020408163265306,0.01,76,64,0.0,0.0,0.4,64,32,16,8
39,18,0.518918918918919,0.01,76,16,0.4,0.4,0.3,64,32,16,8
39,19,0.1836734693877551,0.01,76,64,0.0,0.0,0.2,64,32,16,8
39,20,0.6666666666666667,0.01,76,64,0.0,0.4,0.4,64,32,16,8
40,1,0.708994708994709,0.01,79,64,0.0,0.3,0.3,64,32,16,8
40,2,0.7105263157894737,0.009057099062937755,77,64,0.0,0.0,0.3,64,32,16,8
40,3,0.6666666666666667,0.01,88,64,0.0,0.0,0.3,64,32,16,8
40,4,0.735632183908046,0.01,79,64,0.4,0.3,0.0,64,32,16,8
40,5,0.4225352112676056,0.01,76,64,0.2,0.2,0.3,64,32,16,8
40,6,0.2807017543859649,0.01,65,64,0.0,0.0,0.3,64,32,16,8
40,7,0.6905829596412557,0.01,65,32,0.2,0.3,0.3,64,32,16,8
40,8,0.4313725490196078,0.01,76,64,0.2,0.2,0.3,64,32,16,8
40,9,0.676470588235294,0.01,76,32,0.0,0.4,0.4,64,32,16,8
40,10,0.40322580645161293,0.01,79,64,0.4,0.3,0.3,64,32,16,8
40,11,0.6265060240963856,0.01,87,32,0.2,0.3,0.3,64,32,16,8
40,12,0.6826923076923077,0.01,76,16,0.4,0.3,0.2,64,32,16,8
40,13,0.7444444444444445,0.01,88,16,0.0,0.4,0.3,64,32,16,8
40,14,0.08695652173913042,0.007885667565686675,76,64,0.0,0.2,0.3,64,32,16,8
40,15,0.719626168224299,0.01,80,64,0.4,0.0,0.3,64,32,16,8
40,16,0.5939393939393939,0.01,65,32,0.2,0.2,0.4,64,32,16,8
40,17,0.6395939086294417,0.01,81,64,0.4,0.2,0.3,64,32,16,8
40,18,0.7358490566037735,0.01,65,32,0.2,0.2,0.3,64,32,16,8
40,19,0.5869565217391304,0.01,65,32,0.2,0.1,0.3,64,32,16,8
40,20,0.6578947368421051,0.01,65,64,0.2,0.3,0.3,64,32,16,8
41,1,0.8172043010752689,0.01,79,64,0.0,0.3,0.3,64,32,16,8
41,2,0.641304347826087,0.01,76,32,0.0,0.3,0.2,64,32,16,8
41,3,0.5490196078431373,0.01,76,64,0.4,0.3,0.4,64,32,16,8
41,4,0.6918238993710691,0.01,79,64,0.4,0.0,0.3,64,32,16,8
41,5,0.8098159509202455,0.01,80,64,0.4,0.3,0.0,64,32,16,8
41,6,0.7363184079601989,0.01,88,32,0.0,0.3,0.3,64,32,16,8
41,7,0.6666666666666666,0.01,65,16,0.2,0.4,0.3,64,32,16,8
41,8,0.6946107784431137,0.01,65,32,0.2,0.3,0.3,64,32,16,8
41,9,0.6145251396648045,0.01,72,32,0.0,0.4,0.4,64,32,16,8
41,10,0.6336633663366337,0.01,65,32,0.2,0.2,0.3,64,32,16,8
41,11,0.6101694915254238,0.01,88,16,0.2,0.2,0.3,64,32,16,8
41,12,0.6616541353383459,0.01,88,16,0.0,0.4,0.3,64,32,16,8
41,13,0.6729857819905213,0.009057099062937755,77,16,0.0,0.0,0.3,64,32,16,8
41,14,0.4705882352941177,0.01,79,64,0.4,0.0,0.3,64,32,16,8
41,15,0.7142857142857143,0.01,88,16,0.0,0.3,0.0,64,32,16,8
41,16,0.36190476190476184,0.009057099062937755,90,64,0.2,0.0,0.3,64,32,16,8
41,17,0.6797385620915033,0.01,77,64,0.0,0.1,0.3,64,32,16,8
41,18,0.702127659574468,0.01,88,16,0.0,0.3,0.3,64,32,16,8
41,19,0.1616161616161616,0.01,65,32,0.2,0.4,0.3,64,32,16,8
41,20,0.7120418848167539,0.01,65,64,0.2,0.2,0.3,64,32,16,8
42,1,0.5591397849462365,0.01,79,64,0.0,0.3,0.3,64,32,16,8
42,2,0.4444444444444444,0.01,88,32,0.0,0.3,0.3,64,32,16,8
42,3,0.5921052631578948,0.01,79,64,0.0,0.3,0.3,64,32,16,8
42,4,0.2834645669291338,0.009057099062937755,64,16,0.4,0.0,0.3,64,32,16,8
42,5,0.7123287671232876,0.01,68,64,0.0,0.0,0.3,64,32,16,8
42,6,0.4220183486238532,0.01,65,16,0.2,0.4,0.3,64,32,16,8
42,7,0.4107142857142857,0.01,80,64,0.4,0.3,0.1,64,32,16,8
42,8,0.7027027027027027,0.01,65,16,0.4,0.2,0.0,64,32,16,8
42,9,0.7136563876651982,0.01,80,32,0.2,0.3,0.3,64,32,16,8
42,10,0.6572769953051644,0.01,88,64,0.0,0.3,0.2,64,32,16,8
42,11,0.7807486631016043,0.01,76,32,0.0,0.3,0.3,64,32,16,8
42,12,0.7040816326530612,0.01,88,32,0.3,0.3,0.4,64,32,16,8
42,13,0.411214953271028,0.01,88,16,0.0,0.4,0.3,64,32,16,8
42,14,0.543046357615894,0.01,88,64,0.0,0.3,0.3,64,32,16,8
42,15,0.8043478260869564,0.01,79,32,0.0,0.2,0.4,64,32,16,8
42,16,0.27419354838709675,0.01,79,32,0.4,0.0,0.3,64,32,16,8
42,17,0.6972477064220183,0.01,65,64,0.2,0.2,0.3,64,32,16,8
42,18,0.72,0.007103655935916898,79,64,0.0,0.3,0.3,64,32,16,8
42,19,0.7344632768361582,0.01,88,32,0.0,0.3,0.3,64,32,16,8
42,20,0.6964285714285714,0.01,88,32,0.0,0.3,0.3,64,32,16,8
43,1,0.36697247706422015,0.01,79,64,0.0,0.3,0.3,64,32,16,8
43,2,0.7789473684210526,0.01,88,32,0.0,0.3,0.3,64,32,16,8
43,3,0.3893805309734513,0.007103655935916898,79,64,0.0,0.3,0.3,64,32,16,8
43,4,0.6395348837209301,0.01,88,32,0.0,0.2,0.3,64,32,16,8
43,5,0.7382550335570469,0.01,79,32,0.0,0.3,0.2,64,32,16,8
43,6,0.684931506849315,0.007103655935916898,65,64,0.0,0.2,0.3,64,32,16,8
43,7,0.6616541353383459,0.01,79,64,0.2,0.3,0.3,64,32,16,8
43,8,0.6802030456852792,0.00874908684995952,79,64,0.0,0.3,0.3,64,32,16,8
43,9,0.6844919786096257,0.01,65,64,0.3,0.2,0.3,64,32,16,8
43,10,0.48322147651006714,0.01,88,32,0.3,0.3,0.4,64,32,16,8
43,11,0.1983471074380165,0.01,79,32,0.0,0.2,0.4,64,32,16,8
43,12,0.6048780487804879,0.01,68,64,0.0,0.0,0.3,64,32,16,8
43,13,0.8494623655913979,0.01,79,32,0.0,0.2,0.3,64,32,16,8
43,14,0.5942857142857143,0.01,57,64,0.3,0.2,0.3,64,32,16,8
43,15,0.24742268041237112,0.01,88,32,0.2,0.3,0.4,64,32,16,8
43,16,0.7357512953367874,0.01,65,32,0.4,0.2,0.0,64,32,16,8
43,17,0.47619047619047616,0.01,88,16,0.3,0.3,0.4,64,32,16,8
43,18,0.7357512953367874,0.01,68,64,0.0,0.0,0.2,64,32,16,8
43,19,0.6993865030674846,0.01,88,64,0.0,0.3,0.3,64,32,16,8
43,20,0.7105263157894737,0.01,79,32,0.0,0.3,0.4,64,32,16,8
44,1,0.75,0.01,79,32,0.0,0.2,0.3,64,32,16,8
44,2,0.7457627118644067,0.00874908684995952,68,64,0.0,0.0,0.3,64,32,16,8
44,3,0.7352941176470589,0.01,79,64,0.0,0.3,0.2,64,32,16,8
44,4,0.719626168224299,0.01,79,32,0.0,0.3,0.3,64,32,16,8
44,5,0.624113475177305,0.01,68,64,0.0,0.1,0.3,64,32,16,8
44,6,0.4067796610169491,0.01,65,64,0.3,0.2,0.3,64,32,16,8
44,7,0.5714285714285714,0.01,57,64,0.3,0.2,0.3,64,32,16,8
44,8,0.7160493827160493,0.01,88,64,0.0,0.0,0.2,64,32,16,8
44,9,0.7252747252747253,0.01,68,32,0.0,0.2,0.3,64,32,16,8
44,10,0.7058823529411764,0.007103655935916898,65,64,0.0,0.3,0.3,64,32,16,8
44,11,0.6831683168316832,0.01,79,64,0.2,0.2,0.3,64,32,16,8
44,12,0.6905829596412557,0.01,79,32,0.0,0.3,0.2,64,32,16,8
44,13,0.5283018867924528,0.01,68,64,0.0,0.0,0.4,64,32,16,8
44,14,0.5620915032679739,0.01,79,32,0.0,0.2,0.3,64,32,16,8
44,15,0.5736434108527132,0.01,79,16,0.0,0.3,0.4,64,32,16,8
44,16,0.5,0.007103655935916898,79,64,0.0,0.2,0.3,64,32,16,8
44,17,0.6867469879518073,0.00874908684995952,65,16,0.0,0.3,0.3,64,32,16,8
44,18,0.6545454545454545,0.01,65,64,0.2,0.2,0.3,64,32,16,8
44,19,0.6871794871794873,0.007103655935916898,65,32,0.2,0.2,0.0,64,32,16,8
44,20,0.49600000000000005,0.01,88,32,0.0,0.3,0.3,64,32,16,8
45,1,0.7238095238095239,0.01,79,32,0.0,0.2,0.3,64,32,16,8
45,2,0.7297297297297298,0.01,79,32,0.0,0.2,0.3,64,32,16,8
45,3,0.7142857142857142,0.01,79,32,0.0,0.3,0.3,64,32,16,8
45,4,0.7157894736842104,0.01,79,32,0.2,0.2,0.3,64,32,16,8
45,5,0.7133757961783439,0.01,65,64,0.0,0.2,0.3,64,32,16,8
45,6,0.5232558139534884,0.004365251046492705,65,32,0.1,0.3,0.3,64,32,16,8
45,7,0.3826086956521739,0.007103655935916898,65,64,0.0,0.2,0.0,64,32,16,8
45,8,0.3853211009174311,0.01,79,16,0.0,0.3,0.4,64,32,16,8
45,9,0.6842105263157895,0.01,68,32,0.0,0.2,0.4,64,32,16,8
45,10,0.6794871794871794,0.007103655935916898,65,64,0.0,0.3,0.3,64,32,16,8
45,11,0.6666666666666667,0.01,79,64,0.0,0.3,0.2,64,32,16,8
45,12,0.7079646017699115,0.007103655935916898,65,64,0.0,0.3,0.0,64,32,16,8
45,13,0.606060606060606,0.00874908684995952,68,32,0.2,0.0,0.3,64,32,16,8
45,14,0.7441860465116279,0.01,79,32,0.0,0.2,0.3,64,32,16,8
45,15,0.7341772151898733,0.007103655935916898,65,64,0.0,0.3,0.3,64,32,16,8
45,16,0.6586826347305389,0.01,88,64,0.0,0.0,0.2,64,32,16,8
45,17,0.6871165644171778,0.01,79,64,0.0,0.3,0.2,64,32,16,8
45,18,0.6936936936936937,0.01,79,64,0.0,0.0,0.2,64,32,16,8
45,19,0.7707317073170732,0.01,88,64,0.0,0.3,0.3,64,32,16,8
45,20,0.0,0.007103655935916898,65,32,0.2,0.2,0.0,64,32,16,8
46,1,0.5490196078431373,0.01,79,32,0.0,0.2,0.3,64,32,16,8
46,2,0.7105263157894737,0.01,79,64,0.0,0.2,0.3,64,32,16,8
46,3,0.781725888324873,0.01,88,32,0.2,0.3,0.3,64,32,16,8
46,4,0.6329113924050632,0.01,88,64,0.0,0.3,0.3,64,32,16,8
46,5,0.7039106145251396,0.01,79,32,0.0,0.2,0.3,64,32,16,8
46,6,0.7218934911242604,0.01,65,32,0.0,0.3,0.3,64,32,16,8
46,7,0.6029411764705882,0.007103655935916898,79,64,0.0,0.3,0.0,64,32,16,8
46,8,0.5106382978723405,0.01,79,64,0.0,0.0,0.2,64,32,16,8
46,9,0.7181818181818183,0.01,79,64,0.0,0.0,0.2,64,32,16,8
46,10,0.26530612244897955,0.01,79,32,0.0,0.2,0.3,64,32,16,8
46,11,0.7045454545454545,0.01,88,64,0.0,0.3,0.3,64,32,16,8
46,12,0.7526881720430108,0.01,88,64,0.0,0.3,0.3,64,32,16,8
46,13,0.6798029556650247,0.01,88,64,0.0,0.3,0.3,64,32,16,8
46,14,0.6184210526315791,0.005617854790892174,65,64,0.0,0.3,0.4,64,32,16,8
46,15,0.5497076023391813,0.007103655935916898,65,64,0.0,0.3,0.0,64,32,16,8
46,16,0.5035971223021583,0.01,79,64,0.0,0.4,0.2,64,32,16,8
46,17,0.5793103448275861,0.01,88,16,0.0,0.3,0.3,64,32,16,8
46,18,0.6486486486486486,0.01,79,64,0.2,0.3,0.3,64,32,16,8
46,19,0.7613636363636362,0.01,88,32,0.0,0.2,0.4,64,32,16,8
46,20,0.7048458149779736,0.01,79,32,0.1,0.2,0.3,64,32,16,8
47,1,0.6826347305389222,0.01,79,32,0.0,0.2,0.3,64,32,16,8
47,2,0.4912280701754386,0.01,79,32,0.0,0.1,0.4,64,32,16,8
47,3,0.662251655629139,0.01,88,64,0.0,0.2,0.3,64,32,16,8
47,4,0.7755102040816325,0.01,88,32,0.0,0.2,0.4,64,32,16,8
47,5,0.6330935251798561,0.01,88,32,0.2,0.3,0.3,64,32,16,8
47,6,0.6296296296296297,0.01,88,32,0.0,0.0,0.2,64,32,16,8
47,7,0.7032967032967031,0.01,79,64,0.1,0.3,0.3,64,32,16,8
47,8,0.6991150442477877,0.01,65,32,0.1,0.3,0.3,64,32,16,8
47,9,0.7953216374269005,0.01,85,64,0.0,0.3,0.1,64,32,16,8
47,10,0.7724867724867724,0.01,88,32,0.0,0.3,0.3,64,32,16,8
47,11,0.6808510638297871,0.01,65,64,0.0,0.3,0.3,64,32,16,8
47,12,0.421875,0.01,88,32,0.2,0.2,0.3,64,32,16,8
47,13,0.6701570680628272,0.01,79,32,0.3,0.3,0.3,64,32,16,8
47,14,0.5084745762711864,0.01,88,32,0.2,0.3,0.3,64,32,16,8
47,15,0.0,0.01,88,32,0.2,0.1,0.3,64,32,16,8
47,16,0.693069306930693,0.01,90,64,0.2,0.3,0.3,64,32,16,8
47,17,0.6966292134831461,0.01,88,32,0.0,0.3,0.3,64,32,16,8
47,18,0.7121951219512195,0.01,88,32,0.0,0.2,0.3,64,32,16,8
47,19,0.7022222222222224,0.01,88,32,0.2,0.3,0.3,64,32,16,8
47,20,0.7209302325581395,0.01,88,64,0.0,0.3,0.3,64,32,16,8
48,1,0.5644171779141105,0.01,79,32,0.0,0.2,0.3,64,32,16,8
48,2,0.6338028169014086,0.01,88,32,0.1,0.2,0.3,64,32,16,8
48,3,0.33628318584070793,0.01,79,64,0.0,0.3,0.3,64,32,16,8
48,4,0.2602739726027397,0.004529685796168061,65,16,0.0,0.3,0.3,64,32,16,8
48,5,0.46874999999999994,0.01,79,64,0.1,0.3,0.3,64,32,16,8
48,6,0.7029702970297032,0.01,90,32,0.0,0.3,0.3,64,32,16,8
48,7,0.6818181818181818,0.01,88,64,0.2,0.3,0.2,64,32,16,8
48,8,0.6823529411764707,0.01,88,32,0.2,0.1,0.3,64,32,16,8
48,9,0.6851851851851851,0.01,90,64,0.2,0.3,0.3,64,32,16,8
48,10,0.6458333333333333,0.01,88,64,0.2,0.3,0.3,64,32,16,8
48,11,0.6968325791855204,0.01,90,32,0.0,0.4,0.4,64,32,16,8
48,12,0.6557377049180328,0.01,79,64,0.3,0.3,0.2,64,32,16,8
48,13,0.5081967213114754,0.01,88,16,0.0,0.3,0.2,64,32,16,8
48,14,0.7692307692307693,0.01,77,32,0.0,0.0,0.3,64,32,16,8
48,15,0.6883720930232559,0.008975911402842353,65,64,0.1,0.3,0.3,64,32,16,8
48,16,0.7000000000000001,0.01,88,16,0.0,0.3,0.3,64,32,16,8
